reporting_year,lea_code,lea_name,school_code,school_name,sbe_region,grade_span,title_1,missed_days,subgroup,spg_grade,spg_score,ach_score,eg_score,eg_status,eg_index,rd_spg_grade,rd_spg_score,rdgs_ach_score,rd_eg_score,rd_eg_status,rd_eg_index,ma_spg_grade,ma_spg_score,mags_ach_score,ma_eg_score,ma_eg_status,ma_eg_index,aaa_score,scgs_score,elp_score,cgrs_score,bi_score,awa_score,mcr_score,asm_option,k2_feeder,use_3yr,use_alt_weight
2019,020,Alexander County Schools,020316,Hiddenite Elementary,Northwest,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020316,Hiddenite Elementary,Northwest,PK-05,Y,1,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020316,Hiddenite Elementary,Northwest,PK-05,Y,1,HISP,D,44,34.8,81.3,Met,0.53,N/A,,,,,,N/A,,,,,,34.8,,,,,,,,,,
2019,020,Alexander County Schools,020316,Hiddenite Elementary,Northwest,PK-05,Y,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020316,Hiddenite Elementary,Northwest,PK-05,Y,1,WHTE,C,66,62,84,Met,1.61,N/A,,,,,,N/A,,,,,,59.9,74.6,,,,,,,,,
2019,020,Alexander County Schools,020316,Hiddenite Elementary,Northwest,PK-05,Y,1,EDS,C,56,49,83,Met,1.21,N/A,,,,,,N/A,,,,,,47.3,59.6,,,,,,,,,
2019,020,Alexander County Schools,020316,Hiddenite Elementary,Northwest,PK-05,Y,1,ELS,F,32,19.6,81.5,Met,0.63,N/A,,,,,,N/A,,,,,,19.6,,,,,,,,,,
2019,020,Alexander County Schools,020316,Hiddenite Elementary,Northwest,PK-05,Y,1,SWD,F,35,22.5,83,Met,1.23,N/A,,,,,,N/A,,,,,,22.5,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,ALL,C,67,63.5,81.1,Met,0.46,C,62,57.4,80.9,Met,0.37,B,73,70.5,82.3,Met,0.92,63.9,60.5,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,HISP,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,WHTE,C,68,65.9,77.6,Met,-0.47,N/A,,,,,,N/A,,,,,,65.9,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,EDS,C,62,57.4,80.9,Met,0.38,N/A,,,,,,N/A,,,,,,57.4,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020320,Stony Point Elementary,Northwest,PK-05,Y,1,SWD,F,35,35.4,,,,N/A,,,,,,N/A,,,,,,35.4,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,ALL,B,71,72.5,66.4,NotMet,-2.71,C,67,65,72.5,Met,-1.49,B,78,80,71.5,Met,-1.69,72.5,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,HISP,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,WHTE,B,73,75,66.2,NotMet,-2.75,N/A,,,,,,N/A,,,,,,75,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,EDS,C,66,64.3,70.8,Met,-1.84,N/A,,,,,,N/A,,,,,,64.3,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020324,Sugar Loaf Elementary,Northwest,0K-05,Y,1,SWD,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,ALL,B,77,75.6,83.2,Met,1.28,B,72,69.2,83.1,Met,1.27,B,83,82.5,83.8,Met,1.55,75.8,74.4,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,HISP,B,71,68.8,81,Met,0.43,N/A,,,,,,N/A,,,,,,68.8,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,WHTE,B,77,76.1,81.6,Met,0.67,N/A,,,,,,N/A,,,,,,76.1,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,EDS,B,77,76,83.1,Met,1.26,N/A,,,,,,N/A,,,,,,76,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020328,Taylorsville Elementary,Northwest,PK-05,Y,1,SWD,D,52,52.3,,,,N/A,,,,,,N/A,,,,,,52.3,,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,ALL,B,74,70.3,88.9,Exceeded,3.59,C,68,63.7,84.4,Met,1.77,B,73,69.9,86.5,Exceeded,2.61,66.8,92.3,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,ASIA,B,83,83.3,,,,N/A,,,,,,N/A,,,,,,83.3,,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,HISP,B,72,70,80.6,Met,0.27,N/A,,,,,,N/A,,,,,,70,,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,MULT,C,64,59.5,81.7,Met,0.69,N/A,,,,,,N/A,,,,,,59.5,,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,WHTE,B,74,70.5,87.6,Exceeded,3.07,N/A,,,,,,N/A,,,,,,66.7,92.8,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,EDS,C,61,55.3,82.5,Met,1,N/A,,,,,,N/A,,,,,,50.8,86.2,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,ELS,B,73,73.3,,,,N/A,,,,,,N/A,,,,,,73.3,,,,,,,,,,
2019,020,Alexander County Schools,020330,West Alexander Middle,Northwest,06-08,,1,SWD,D,40,27.7,88.3,Exceeded,3.34,N/A,,,,,,N/A,,,,,,27.7,,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,ALL,B,72,71.2,73.6,Met,-1.28,B,70,66.4,82.1,Met,0.86,B,71,72.5,65,NotMet,-2.99,69.5,80.9,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,HISP,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,WHTE,B,71,71.1,72.9,Met,-1.41,N/A,,,,,,N/A,,,,,,69.2,82.9,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,EDS,C,65,61.2,82.3,Met,0.93,N/A,,,,,,N/A,,,,,,61.2,,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,020,Alexander County Schools,020332,Wittenburg Elementary,Northwest,PK-05,Y,1,SWD,F,35,35.3,,,,N/A,,,,,,N/A,,,,,,35.3,,,,,,,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,ALL,B,71,71.6,70.2,Met,-1.96,N/A,,,,,,N/A,,,,,,56.5,,,89.3,62.4,63.5,94.9,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,HISP,C,64,60.5,79.8,Met,-0.03,N/A,,,,,,N/A,,,,,,60.5,,,,,,,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,WHTE,B,71,71.4,68.6,NotMet,-2.27,N/A,,,,,,N/A,,,,,,55.3,,,88.2,60.2,67,>95,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,EDS,C,68,66.1,74.8,Met,-1.04,N/A,,,,,,N/A,,,,,,54.1,,,86.9,55.4,51.9,92.5,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030304,Alleghany High,Northwest,09-12,,0,SWD,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,ALL,B,71,66.8,89.1,Exceeded,3.66,C,62,56.6,82.7,Met,1.09,B,75,71,90,Exceeded,4.04,63.8,83,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,HISP,C,62,56.4,81.9,Met,0.77,N/A,,,,,,N/A,,,,,,56.4,,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,WHTE,B,73,69.1,88.6,Exceeded,3.45,N/A,,,,,,N/A,,,,,,66.8,81.6,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,EDS,C,68,62.1,90.3,Exceeded,4.23,N/A,,,,,,N/A,,,,,,59.7,75.8,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,ELS,D,50,50,,,,N/A,,,,,,N/A,,,,,,50,,,,,,,,,,
2019,030,Alleghany County Schools,030308,Glade Creek Elementary,Northwest,PK-08,Y,0,SWD,F,25,25,,,,N/A,,,,,,N/A,,,,,,25,,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,ALL,B,81,79,86.9,Exceeded,2.77,B,74,71.3,83,Met,1.22,A,85,84.3,87.4,Exceeded,2.96,77.8,86.1,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,HISP,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,WHTE,B,80,78.7,85.1,Exceeded,2.07,N/A,,,,,,N/A,,,,,,77.7,84.4,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,EDS,B,70,66.3,86.4,Exceeded,2.56,N/A,,,,,,N/A,,,,,,66.3,,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030316,Piney Creek Elementary,Northwest,PK-08,Y,0,SWD,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,ALL,C,58,54.9,72.8,Met,-1.43,C,60,53.9,82.8,Met,1.14,C,55,52.8,63,NotMet,-3.39,53.4,64.9,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,BLCK,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,HISP,D,50,41.8,82.2,Met,0.89,N/A,,,,,,N/A,,,,,,41.8,,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,WHTE,C,61,59.2,67.1,NotMet,-2.57,N/A,,,,,,N/A,,,,,,57.8,68.8,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,EDS,D,51,46.2,67.7,NotMet,-2.45,N/A,,,,,,N/A,,,,,,45.3,52.1,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,ELS,F,28,27.8,,,,N/A,,,,,,N/A,,,,,,27.8,,,,,,,,,,
2019,030,Alleghany County Schools,030320,Sparta Elementary,Northwest,PK-08,Y,0,SWD,F,31,21,70.3,Met,-1.94,N/A,,,,,,N/A,,,,,,21,,,,,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,ALL,B,73,70.8,81.3,Met,0.55,N/A,,,,,,N/A,,,,,,56.5,,,>95,64.8,62.5,>95,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,BLCK,C,62,57.1,80.9,Met,0.38,N/A,,,,,,N/A,,,,,,57.1,,,,,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,HISP,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,WHTE,C,66,61.8,80.5,Met,0.2,N/A,,,,,,N/A,,,,,,57.6,,,,69.4,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,EDS,C,65,60,82.6,Met,1.05,N/A,,,,,,N/A,,,,,,60,,,,,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040304,Anson Co. Early College High,Southwest,09-13,,7,SWD,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,ALL,ALT,,,,,,ALT,,,,,,ALT,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,AMIN,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,ASIA,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,BLCK,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,HISP,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,MULT,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,WHTE,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,EDS,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,ELS,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040305,Anson Academy,Southwest,07-12,,7,SWD,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,ALL,D,51,49.2,57.9,NotMet,-5.26,N/A,,,,,,N/A,,,,,,23.5,,,86.2,31,38.3,89.8,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,BLCK,D,46,42.1,62.7,NotMet,-3.46,N/A,,,,,,N/A,,,,,,18.1,,,85.6,16.4,19.4,87.7,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,HISP,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,WHTE,C,66,67.2,60.4,NotMet,-3.91,N/A,,,,,,N/A,,,,,,37.5,,,88.5,56.3,79.5,93.6,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,EDS,D,44,39.8,59.1,NotMet,-4.5,N/A,,,,,,N/A,,,,,,17.8,,,80,19,31.1,85.7,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040306,Anson High School,Southwest,09-12,,7,SWD,F,30,20.2,70.5,Met,-1.9,N/A,,,,,,N/A,,,,,,<5,,,58.1,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,ALL,B,71,67.5,83.3,Met,1.34,C,68,63.9,82.7,Met,1.11,C,67,63.9,80.9,Met,0.37,63.9,83.8,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,BLCK,D,52,44.7,82.7,Met,1.09,N/A,,,,,,N/A,,,,,,44.7,,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,HISP,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,WHTE,B,82,82.5,82.3,Met,0.92,N/A,,,,,,N/A,,,,,,82.5,,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,EDS,D,53,45.6,82.4,Met,0.98,N/A,,,,,,N/A,,,,,,45.6,,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,ELS,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040308,Ansonville Elementary,Southwest,0K-05,Y,7,SWD,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,ALL,D,42,39.6,52.4,NotMet,-8.53,D,46,41.2,66.5,NotMet,-2.7,F,34,30,51.2,NotMet,-9.25,35.6,64.7,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,BLCK,F,34,29.4,54.4,NotMet,-7.31,N/A,,,,,,N/A,,,,,,25.9,51.8,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,HISP,D,43,36.4,69.7,NotMet,-2.05,N/A,,,,,,N/A,,,,,,36.4,,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,MULT,D,54,49.1,73.3,Met,-1.34,N/A,,,,,,N/A,,,,,,49.1,,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,WHTE,D,53,52,58,NotMet,-5.15,N/A,,,,,,N/A,,,,,,47.7,75.9,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,EDS,F,36,30.9,55.5,NotMet,-6.66,N/A,,,,,,N/A,,,,,,27.9,50.5,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,ELS,F,38,30,68.1,NotMet,-2.38,N/A,,,,,,N/A,,,,,,30,,,,,,,,,,
2019,040,Anson County Schools,040309,Anson Middle,Southwest,06-08,,7,SWD,F,27,14.3,75.3,Met,-0.94,N/A,,,,,,N/A,,,,,,14.3,,,,,,,,,,
2019,040,Anson County Schools,040311,Wadesboro Primary,Southwest,0K-03,Y,7,ALL,F,37,24.4,87.2,Exceeded,2.88,F,38,25.9,87.2,Exceeded,2.88,F,23,22.8,,,,24.4,,,,,,,,,,
2019,040,Anson County Schools,040311,Wadesboro Primary,Southwest,0K-03,Y,7,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040311,Wadesboro Primary,Southwest,0K-03,Y,7,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,040,Anson County Schools,040311,Wadesboro Primary,Southwest,0K-03,Y,7,BLCK,F,34,20.7,85,Exceeded,2.01,N/A,,,,,,N/A,,,,,,20.7,,,,,,,,,,
